Files,Words,Vocabulary_size
4420,3153674,192557
4421,3153978,192563
4422,3155478,192631
4423,3155926,192638
4424,3156337,192647
4425,3156532,192647
4426,3158531,192666
4427,3159198,192708
4428,3159626,192723
4429,3159814,192732
4430,3160140,192741
4431,3160329,192743
4432,3161343,192776
4433,3162029,192789
4434,3162421,192801
4435,3162727,192804
4436,3164512,192863
4437,3165626,192903
4438,3166666,192998
4439,3167309,193016
4440,3168480,193036
4441,3168979,193053
4442,3169154,193059
4443,3169489,193070
4444,3169819,193090
4445,3171495,193134
4446,3172740,193183
4447,3174741,193233
4448,3175379,193286
4449,3175549,193290
4450,3176477,193310
4451,3176790,193322
4452,3177228,193328
4453,3177627,193361
4454,3177986,193370
4455,3178204,193375
4456,3178490,193382
4457,3178743,193386
4458,3178943,193395
4459,3179200,193399
4460,3180772,193552
4461,3181394,193564
4462,3181916,193571
4463,3182396,193600
4464,3183458,193670
4465,3183991,193725
4466,3184280,193729
4467,3184784,193748
4468,3185180,193758
4469,3185378,193758
4470,3187371,193789
4471,3187958,193817
4472,3188511,193826
4473,3189468,193882
4474,3189779,193883
4475,3190098,193890
4476,3190442,193895
4477,3190671,193897
4478,3191276,193912
4479,3191541,193917
4480,3195012,193997
4481,3195374,193997
4482,3195700,194011
4483,3195892,194011
4484,3196529,194028
4485,3196826,194044
4486,3197119,194055
4487,3197468,194129
4488,3197794,194135
4489,3198056,194139
4490,3198708,194174
4491,3199166,194177
4492,3200029,194205
4493,3201159,194226
4494,3201348,194228
4495,3201832,194246
4496,3202462,194267
4497,3203071,194276
4498,3204587,194307
4499,3204852,194312
4500,3205550,194335
4501,3205819,194338
4502,3206525,194395
4503,3206814,194398
4504,3207701,194428
4505,3208667,194475
4506,3209421,194496
4507,3210656,194517
4508,3211033,194523
4509,3211697,194534
4510,3212573,194558
4511,3213285,194595
4512,3214815,194636
4513,3215226,194667
4514,3215571,194675
4515,3215941,194681
4516,3216125,194684
4517,3216537,194728
4518,3216906,194738
4519,3217246,194754
4520,3217582,194765
4521,3217946,194773
4522,3219853,194817
4523,3220375,194830
4524,3220701,194833
4525,3220968,194835
4526,3222814,194909
4527,3223159,194918
4528,3223336,194921
4529,3225530,195011
4530,3227016,195068
4531,3227996,195110
4532,3228572,195123
4533,3228848,195130
4534,3229153,195145
4535,3230489,195213
4536,3230836,195236
4537,3231159,195240
4538,3231560,195262
4539,3232997,195277
4540,3233214,195279
4541,3233506,195288
4542,3233983,195297
4543,3234233,195300
4544,3234693,195318
4545,3235632,195338
4546,3236131,195442
4547,3236421,195449
4548,3236657,195452
4549,3236854,195454
4550,3237422,195456
4551,3237632,195460
4552,3237816,195461
4553,3237991,195462
4554,3238656,195466
4555,3238837,195467
4556,3239526,195475
4557,3239716,195479
4558,3240066,195481
4559,3240355,195481
4560,3241077,195488
4561,3241436,195498
4562,3241878,195515
4563,3242883,195561
4564,3243697,195571
4565,3243920,195573
4566,3244262,195580
4567,3244575,195583
4568,3244893,195591
4569,3246389,195628
4570,3247059,195664
4571,3248208,195722
4572,3249579,195881
4573,3250331,195902
4574,3250610,195907
4575,3252444,195947
4576,3252759,195954
4577,3253171,195969
4578,3253365,195969
4579,3253806,196100
4580,3257840,196224
4581,3258184,196229
4582,3258736,196244
4583,3259626,196326
4584,3259885,196328
4585,3260285,196338
4586,3260455,196343
4587,3260825,196363
4588,3261111,196374
4589,3261432,196376
4590,3262009,196463
4591,3262289,196467
4592,3263189,196482
4593,3263925,196504
4594,3264191,196507
4595,3264509,196513
4596,3264739,196514
4597,3268166,196665
4598,3271270,196702
4599,3271519,196704
4600,3271867,196707
4601,3272218,196707
4602,3272549,196711
4603,3273534,196718
4604,3275670,196772
4605,3276894,196783
4606,3277202,196790
4607,3277485,196794
4608,3278038,196801
4609,3278289,196802
4610,3278735,196811
4611,3279526,196862
4612,3280164,196883
4613,3280926,196885
4614,3281536,196896
4615,3282040,196908
4616,3282272,196915
4617,3282650,196923
4618,3282993,196923
4619,3283196,196923
4620,3283739,196929
4621,3283992,196930
4622,3284172,196930
4623,3284748,196942
4624,3285367,196956
4625,3286845,196992
4626,3287715,197018
4627,3288611,197034
4628,3290389,197181
4629,3290847,197185
4630,3291797,197212
4631,3292881,197223
4632,3293379,197248
4633,3293850,197260
4634,3294250,197265
4635,3294581,197269
4636,3296050,197335
4637,3296400,197339
4638,3296711,197353
4639,3296998,197354
4640,3297270,197359
4641,3297979,197444
4642,3298298,197453
4643,3299237,197477
4644,3299745,197490
4645,3300276,197716
4646,3300688,197718
4647,3300919,197722
4648,3301194,197722
4649,3301582,197729
4650,3301788,197732
4651,3302101,197736
4652,3302700,197764
4653,3303624,197777
4654,3304000,197783
4655,3304340,197798
4656,3304555,197800
4657,3304745,197802
4658,3305117,197821
4659,3305525,197848
4660,3305859,197854
4661,3306232,197862
4662,3306589,197872
4663,3306907,197883
4664,3309254,198741
4665,3309604,198755
4666,3309907,198781
4667,3310093,198781
4668,3310613,198795
4669,3310869,198800
4670,3311082,198805
4671,3311394,198826
4672,3311579,198827
4673,3312270,198974
4674,3313208,199016
4675,3314381,199069
4676,3314783,199079
4677,3315759,199101
4678,3316106,199114
4679,3316332,199119
4680,3316513,199124
4681,3317006,199154
4682,3318227,199204
4683,3318468,199205
4684,3319007,199238
4685,3319394,199259
4686,3320075,199277
4687,3322953,199412
4688,3323237,199415
4689,3324118,199437
4690,3324416,199441
4691,3325516,199456
4692,3326060,199477
4693,3327906,199509
4694,3328665,199552
4695,3329355,199595
4696,3329687,199599
4697,3330339,199609
4698,3330807,199631
4699,3331867,199650
4700,3332160,199651
4701,3332769,199661
4702,3333015,199665
4703,3333216,199672
4704,3333676,199673
4705,3334012,199676
4706,3334861,199757
4707,3335241,199766
4708,3335997,199781
4709,3336276,199786
4710,3336584,199799
4711,3337259,199824
4712,3337480,199826
4713,3337917,199829
4714,3338467,199844
4715,3338791,199851
4716,3339344,199870
4717,3339577,199872
4718,3344464,199928
4719,3347266,199983
4720,3347542,199986
4721,3347822,199990
4722,3349112,200014
4723,3349493,200040
4724,3351615,200078
4725,3351924,200104
4726,3352303,200111
4727,3352603,200137
4728,3353025,200138
4729,3353563,200143
4730,3353768,200144
4731,3354473,200261
4732,3354679,200265
4733,3354951,200272
4734,3355400,200317
4735,3355858,200357
4736,3358203,200542
4737,3358411,200544
4738,3358917,200572
4739,3359604,200640
4740,3360700,200680
4741,3361912,200791
4742,3362091,200794
4743,3362651,200818
4744,3363479,200828
4745,3363870,200834
4746,3364121,200836
4747,3366204,200872
4748,3366523,200878
4749,3375633,201024
4750,3377030,201055
4751,3377277,201058
4752,3377535,201063
4753,3377797,201068
4754,3378544,201079
4755,3379089,201099
4756,3379315,201106
4757,3379653,201114
4758,3379831,201117
4759,3380389,201127
4760,3381336,201161
4761,3381543,201163
4762,3381950,201171
4763,3382816,201179
4764,3383023,201183
4765,3383528,201190
4766,3383966,201198
4767,3384148,201200
4768,3384949,201211
4769,3385422,201237
4770,3386442,201277
4771,3386817,201279
4772,3387092,201279
4773,3388252,201322
4774,3389081,201346
4775,3389476,201355
4776,3391315,201408
4777,3391636,201410
4778,3392140,201435
4779,3399559,201696
4780,3400159,201752
4781,3400459,201754
4782,3401609,201785
4783,3402159,201798
4784,3402696,201811
4785,3402889,201813
4786,3403088,201815
4787,3403534,201836
4788,3403877,201839
4789,3404092,201841
4790,3404337,201847
4791,3404751,201964
4792,3405058,201992
4793,3405500,202018
4794,3406434,202057
4795,3406672,202059
4796,3407312,202062
4797,3407646,202067
4798,3407920,202069
4799,3408294,202069
4800,3408705,202079
4801,3409656,202087
4802,3410324,202120
4803,3410536,202128
4804,3410812,202130
4805,3410972,202130
4806,3411171,202133
4807,3411529,202140
4808,3414105,202222
4809,3414526,202232
4810,3414797,202241
4811,3415484,202251
4812,3415712,202255
4813,3415970,202261
4814,3416190,202272
4815,3416526,202277
4816,3417251,202293
4817,3417576,202301
4818,3418245,202371
4819,3419264,202385
4820,3419888,202393
4821,3420217,202413
4822,3420673,202442
4823,3421941,202470
4824,3422669,202478
4825,3423101,202487
4826,3423651,202540
4827,3423924,202545
4828,3424455,202559
4829,3424812,202568
4830,3425029,202571
4831,3425573,202579
4832,3425789,202583
4833,3425986,202583
4834,3427078,202614
4835,3428095,202630
4836,3428468,202634
4837,3429205,202644
4838,3429876,202657
4839,3433539,202728
4840,3435366,202785
4841,3436987,202851
4842,3437471,202857
4843,3437817,202865
4844,3438121,202873
4845,3438553,202884
4846,3440208,202915
4847,3441427,202943
4848,3441804,202950
4849,3446514,203040
4850,3447176,203057
4851,3447386,203060
4852,3447675,203070
4853,3448605,203088
4854,3449003,203095
4855,3449202,203095
4856,3449382,203097
4857,3449619,203107
4858,3450687,203122
4859,3451147,203126
4860,3451443,203129
4861,3451765,203150
4862,3451965,203153
4863,3452159,203155
4864,3452584,203168
4865,3452852,203170
4866,3453642,203197
4867,3454335,203232
4868,3455311,203254
4869,3456218,203301
4870,3456742,203327
4871,3457267,203351
4872,3457546,203352
4873,3459439,203430
4874,3460034,203468
4875,3460919,203610
4876,3461307,203629
4877,3461563,203644
4878,3462141,203658
4879,3462522,203662
4880,3462840,203671
4881,3463033,203675
4882,3463543,203691
4883,3463767,203700
4884,3464164,203710
4885,3464541,203755
4886,3464814,203757
4887,3465191,203799
4888,3465541,203819
4889,3466006,203837
4890,3470321,204027
4891,3472481,204126
4892,3474105,204308
4893,3477833,204407
4894,3478249,204424
4895,3480375,204463
4896,3483586,204582
4897,3483946,204600
4898,3484810,204628
4899,3485155,204635
4900,3485859,204718
4901,3486824,204754
4902,3487239,204769
4903,3487464,204772
4904,3487725,204773
4905,3488476,204791
4906,3488791,204838
4907,3490575,204893
4908,3490971,204913
4909,3491307,204926
4910,3491921,204938
4911,3493744,205383
4912,3494129,205391
4913,3494909,205410
4914,3496337,205439
4915,3496674,205444
4916,3497055,205451
4917,3497505,205468
4918,3498259,205507
4919,3498504,205509
4920,3498990,205512
4921,3499457,205516
4922,3500245,205527
4923,3500874,205544
4924,3501298,205546
4925,3501806,205568
4926,3502247,205569
4927,3502554,205595
4928,3502811,205596
4929,3503127,205642
4930,3503860,205650
4931,3504095,205655
4932,3504885,205679
4933,3505383,205687
4934,3506594,205704
4935,3507783,205717
4936,3508444,205728
4937,3509261,205755
4938,3509602,205773
4939,3509844,205777
4940,3510036,205781
4941,3510892,205800
4942,3511545,205824
4943,3512370,205848
4944,3512555,205854
4945,3513577,205865
4946,3513919,205875
4947,3514570,205890
4948,3515250,205915
4949,3515569,205933
4950,3517027,206007
4951,3517244,206016
4952,3517490,206018
4953,3517775,206026
4954,3517960,206027
4955,3518908,206040
4956,3522817,206284
4957,3523173,206298
4958,3523412,206305
4959,3524207,206332
4960,3524646,206364
4961,3526060,206453
4962,3527557,206504
4963,3527759,206507
4964,3528029,206524
4965,3529946,206636
4966,3530398,206650
4967,3530875,206682
4968,3531500,206702
4969,3531979,206713
4970,3532251,206721
4971,3532706,206732
4972,3533237,206736
4973,3533616,206748
4974,3536626,206838
4975,3536922,206849
4976,3537516,206852
4977,3538225,206867
4978,3539025,206906
4979,3539589,206913
4980,3539840,206914
4981,3541346,206929
4982,3541542,206929
4983,3541756,206937
4984,3543577,206971
4985,3544288,206980
4986,3544518,206985
4987,3544972,206991
4988,3545460,206995
4989,3545732,206996
4990,3546076,207008
4991,3547292,207100
4992,3548016,207129
4993,3548970,207143
4994,3549492,207158
4995,3549792,207164
4996,3550336,207178
4997,3550600,207182
4998,3550825,207186
4999,3551330,207196
5000,3552464,207231
5001,3552827,207232
5002,3553647,207248
5003,3553866,207250
5004,3554325,207257
5005,3554607,207267
5006,3555226,207281
5007,3556467,207317
5008,3557023,207327
5009,3557465,207358
5010,3558359,207444
5011,3559444,207520
5012,3559668,207525
5013,3565848,207766
5014,3566117,207767
5015,3566306,207774
5016,3567347,207790
5017,3567991,207798
5018,3568272,207803
5019,3568487,207816
5020,3568675,207818
5021,3570788,207899
5022,3571264,207906
5023,3576133,208066
5024,3576837,208081
5025,3577976,208101
5026,3578245,208107
5027,3578766,208119
5028,3579661,208132
5029,3580328,208142
5030,3580833,208167
5031,3581748,208182
5032,3582702,208288
5033,3583457,208338
5034,3583858,208346
5035,3586359,208414
5036,3586537,208417
5037,3587098,208431
5038,3587558,208440
5039,3587794,208445
5040,3588220,208457
5041,3588487,208458
5042,3588872,208465
5043,3590029,208499
5044,3592656,209101
5045,3592886,209104
5046,3593316,209113
5047,3593751,209133
5048,3595338,209173
5049,3595659,209177
5050,3596490,209193
5051,3596985,209198
5052,3599347,209236
5053,3600454,209252
5054,3601183,209273
5055,3602163,209323
5056,3602351,209328
5057,3602606,209343
5058,3602959,209355
5059,3603227,209366
5060,3603538,209384
5061,3604449,209416
5062,3604605,209416
5063,3604974,209503
5064,3605187,209503
5065,3605590,209516
5066,3605930,209526
5067,3606379,209532
5068,3607306,209559
5069,3609391,209596
5070,3609596,209603
5071,3610264,209619
5072,3610494,209625
5073,3613490,209682
5074,3613985,209703
5075,3614205,209706
5076,3614519,209728
5077,3614845,209733
5078,3615222,209914
5079,3615682,209922
5080,3616076,209966
5081,3616407,209981
5082,3617382,210026
5083,3617647,210030
5084,3618307,210047
5085,3618937,210070
5086,3619725,210084
5087,3620803,210089
5088,3621402,210095
5089,3622715,210143
5090,3622971,210147
5091,3625885,210216
5092,3626190,210216
5093,3626574,210229
5094,3627986,210273
5095,3628280,210280
5096,3629148,210323
5097,3629335,210326
5098,3629793,210345
5099,3630102,210349
5100,3630298,210352
5101,3630555,210363
5102,3631652,210417
5103,3631907,210426
5104,3632155,210437
5105,3642836,210556
5106,3643315,210561
5107,3643634,210565
5108,3644114,210578
5109,3645309,210635
5110,3648025,210705
5111,3648738,210718
5112,3649628,210754
5113,3651242,210796
5114,3651721,210822
5115,3652827,210833
5116,3653289,210843
5117,3653708,210847
5118,3655162,210882
5119,3656324,210904
5120,3660486,210982
5121,3661000,210990
5122,3661543,211001
5123,3663471,211082
5124,3663836,211100
5125,3668866,211172
5126,3669118,211182
5127,3669434,211188
5128,3672359,211292
5129,3673323,211312
5130,3673570,211324
5131,3673834,211326
5132,3674068,211337
5133,3676026,211405
5134,3676968,211465
5135,3677220,211477
5136,3677697,211488
5137,3677949,211498
5138,3678855,211530
5139,3679139,211535
5140,3679329,211536
5141,3679671,211544
5142,3679843,211546
5143,3681165,211609
5144,3683304,211725
5145,3683623,211731
5146,3683886,211736
5147,3684744,211754
5148,3685215,211832
5149,3689471,211958
5150,3690007,211970
5151,3690308,211980
5152,3690486,211984
5153,3690834,211990
5154,3691369,212012
5155,3692110,212031
5156,3693763,212079
5157,3694475,212116
5158,3695763,212179
5159,3695913,212192
5160,3696078,212203
5161,3696338,212209
5162,3696578,212210
5163,3697824,212248
5164,3698752,212296
5165,3698963,212304
5166,3699656,212312
5167,3700445,212334
5168,3700848,212347
5169,3701469,212365
5170,3701761,212367
5171,3711753,212552
5172,3712714,212570
5173,3713025,212573
5174,3713342,212577
5175,3715130,212590
5176,3715923,212628
5177,3716141,212635
5178,3716564,212648
5179,3716986,212656
5180,3718438,212725
5181,3718716,212734
5182,3718969,212739
5183,3720644,212783
5184,3721745,212812
5185,3721987,212814
5186,3723949,212845
5187,3724609,212863
5188,3725308,212880
5189,3725511,212900
5190,3725730,212904
5191,3726035,212910
5192,3726341,212918
5193,3726895,212926
5194,3727222,212942
5195,3727418,212943
5196,3727731,212949
5197,3728769,213000
5198,3730017,213038
5199,3730853,213072
5200,3732155,213115
5201,3732667,213136
5202,3733343,213152
5203,3735586,213188
5204,3735770,213191
5205,3737134,213331
5206,3737357,213335
5207,3737547,213367
5208,3738162,213374
5209,3740394,213486
5210,3741533,213521
5211,3748251,213651
5212,3748684,213654
5213,3749387,213662
5214,3749696,213672
5215,3749887,213673
5216,3751196,213703
5217,3751691,213758
5218,3752257,213768
5219,3753189,213818
5220,3753510,213826
5221,3753721,213828
5222,3754077,213833
5223,3754449,213854
5224,3756795,213915
5225,3757090,213918
5226,3757296,213928
5227,3757487,213930
5228,3758326,213943
5229,3758909,213951
5230,3759259,213970
5231,3759547,213978
5232,3760306,214060
5233,3760909,214072
5234,3761235,214082
5235,3761743,214120
5236,3762174,214136
5237,3762368,214136
5238,3762864,214154
5239,3763119,214159
5240,3763975,214198
5241,3764304,214206
5242,3764572,214216
5243,3766621,214336
5244,3766970,214342
5245,3767316,214362
5246,3768385,214418
5247,3768760,214424
5248,3769178,214430
5249,3769696,214443
5250,3770200,214458
5251,3775123,214709
5252,3775560,214718
5253,3775902,214725
5254,3776073,214726
5255,3776677,214764
5256,3778466,214808
5257,3778634,214810
5258,3778920,214824
5259,3779419,214845
5260,3780329,214873
5261,3780533,214880
5262,3781002,214898
5263,3783222,214945
5264,3784967,214950
5265,3785449,215002
5266,3786177,215011
5267,3787076,215028
5268,3787359,215035
5269,3792497,215239
5270,3792844,215244
5271,3793238,215260
5272,3793574,215270
5273,3794925,215433
5274,3795215,215442
5275,3796298,215809
5276,3797207,215861
5277,3797729,215874
5278,3797953,215882
5279,3798738,215923
5280,3798926,215926
5281,3799153,215931
5282,3799510,215948
5283,3799791,215959
5284,3800619,216014
5285,3800805,216019
5286,3801160,216022
5287,3801327,216024
5288,3802119,216053
5289,3802392,216056
5290,3802668,216058
5291,3802943,216061
5292,3803732,216089
5293,3804415,216137
5294,3805304,216181
5295,3805632,216187
5296,3806349,216198
5297,3806907,216211
5298,3807324,216236
5299,3808149,216248
5300,3808600,216267
5301,3808895,216274
5302,3809218,216283
5303,3809662,216290
5304,3813697,216650
5305,3814108,216675
5306,3819679,216879
5307,3820516,216893
5308,3820966,216898
5309,3821201,216903
5310,3821528,216911
5311,3824613,217151
5312,3824790,217155
5313,3825120,217216
5314,3825785,217227
5315,3826030,217234
5316,3826213,217234
5317,3826893,217255
5318,3827376,217260
5319,3827649,217265
5320,3827893,217271
5321,3828407,217280
5322,3828784,217291
5323,3830234,217309
5324,3830502,217309
5325,3830746,217312
5326,3831579,217324
5327,3831795,217326
5328,3832782,217345
5329,3833390,217377
5330,3833599,217378
5331,3834441,217439
5332,3835012,217460
5333,3835757,217679
5334,3836188,217744
5335,3836456,217754
5336,3837052,217770
5337,3837681,217866
5338,3838586,217899
5339,3838863,217907
5340,3839153,217911
5341,3839730,217912
5342,3840169,217915
5343,3840422,217917
5344,3840768,217926
5345,3841395,217945
5346,3841599,217948
5347,3841819,217949
5348,3842073,217964
5349,3842370,217971
5350,3842643,217971
5351,3843237,217981
5352,3844397,218017
5353,3844598,218021
5354,3845237,218023
5355,3845983,218042
5356,3846329,218053
5357,3846683,218060
5358,3852348,218161
5359,3853134,218186
5360,3853785,218215
5361,3854609,218234
5362,3854862,218255
5363,3855361,218282
5364,3866759,218897
5365,3866966,218901
5366,3868483,218933
5367,3869001,218946
5368,3869248,218952
5369,3869874,218966
5370,3870432,218972
5371,3870773,218976
5372,3871228,218989
5373,3871685,219000
5374,3871862,219000
5375,3872059,219002
5376,3872358,219005
5377,3872741,219014
5378,3873144,219019
5379,3876082,219235
5380,3876309,219236
5381,3876797,219249
5382,3877182,219256
5383,3878378,219301
5384,3878588,219303
5385,3879138,219315
5386,3879693,219343
5387,3880194,219349
5388,3880435,219349
5389,3880808,219352
5390,3881010,219352
5391,3881463,219353
5392,3881702,219356
5393,3882191,219361
5394,3882772,219385
5395,3885439,219550
5396,3886806,219625
5397,3887724,219650
5398,3888213,219658
5399,3888580,219669
5400,3896053,219876
5401,3896694,219912
5402,3896894,219919
5403,3897595,219946
5404,3898176,219958
5405,3903836,220062
5406,3904113,220070
5407,3904336,220071
5408,3904650,220071
5409,3904945,220074
5410,3905137,220077
5411,3905326,220079
5412,3907634,220129
5413,3907971,220136
5414,3909127,220152
5415,3910110,220172
5416,3910404,220182
5417,3910718,220184
5418,3912330,220224
5419,3912617,220225
5420,3912862,220251
5421,3913322,220256
5422,3913749,220267
5423,3914306,220280
5424,3915010,220321
5425,3915407,220330
5426,3915817,220347
5427,3920805,220424
5428,3922658,220461
5429,3922858,220463
5430,3923262,220474
5431,3924115,220499
5432,3924753,220526
5433,3925632,220539
5434,3926007,220548
5435,3927953,220621
5436,3929012,220652
5437,3930323,220679
5438,3930851,220693
5439,3932046,220724
5440,3932901,220733
5441,3933260,220744
5442,3934591,220775
5443,3935267,220789
5444,3936092,220799
5445,3940417,220912
5446,3940664,220913
5447,3940999,220919
5448,3941474,220926
5449,3941820,220940
5450,3942023,220941
5451,3942274,220949
5452,3942751,220958
5453,3943069,220984
5454,3943904,221026
5455,3944471,221040
5456,3944837,221042
5457,3945161,221051
5458,3945561,221061
5459,3945804,221064
5460,3946442,221072
5461,3954829,221347
5462,3955118,221350
5463,3955318,221353
5464,3955846,221396
5465,3956120,221399
5466,3956605,221409
5467,3957007,221417
5468,3957358,221418
5469,3957966,221425
5470,3958159,221427
5471,3958387,221427
5472,3958910,221437
5473,3959617,221468
5474,3961495,221501
5475,3962739,221524
5476,3963062,221526
5477,3964161,221558
5478,3964488,221567
5479,3965008,221587
5480,3965406,221594
5481,3966651,221626
5482,3966840,221627
5483,3967287,221636
5484,3967699,221642
5485,3967944,221645
5486,3968397,221659
5487,3969197,221678
5488,3969511,221683
5489,3969785,221688
5490,3971774,221712
5491,3975567,221784
5492,3976021,221794
5493,3976769,221814
5494,3977868,221834
5495,3978130,221836
5496,3979205,221851
5497,3979920,221879
5498,3980336,221890
5499,3980977,221903
5500,3987964,222020
5501,3988530,222034
5502,3992005,222077
5503,3992280,222081
5504,3992619,222091
5505,3993908,222227
5506,3994253,222241
5507,3995362,222264
5508,3995877,222275
5509,3996802,222293
5510,3997193,222299
5511,3998493,222332
5512,3998809,222335
5513,3999201,222340
5514,4000532,222366
5515,4000934,222370
5516,4003269,222452
5517,4005788,222506
5518,4006081,222511
5519,4006477,222512
5520,4006731,222517
5521,4007584,222524
5522,4008926,222566
5523,4010289,222615
5524,4010567,222619
5525,4011172,222629
5526,4011506,222637
5527,4011691,222637
5528,4012040,222640
5529,4012428,222647
5530,4012854,222653
5531,4013572,222659
5532,4014276,222679
5533,4014683,222685
5534,4015263,222686
5535,4016118,222703
5536,4016312,222706
5537,4016774,222712
5538,4017272,222721
5539,4017582,222721
5540,4017855,222726
5541,4018411,222738
5542,4018633,222743
5543,4018846,222744
5544,4019158,222746
5545,4019620,222759
5546,4019839,222762
5547,4020253,222783
5548,4020574,222785
5549,4020835,222790
5550,4021571,222798
5551,4022598,223159
5552,4022912,223165
5553,4023800,223173
5554,4024031,223176
5555,4024370,223189
5556,4025233,223210
5557,4025456,223215
5558,4025865,223223
5559,4026373,223242
5560,4027431,223275
5561,4028160,223286
5562,4028884,223323
5563,4029565,223338
5564,4029835,223342
5565,4030174,223390
5566,4030388,223396
5567,4030803,223424
5568,4031164,223454
5569,4031809,223465
5570,4032389,223484
5571,4032907,223491
5572,4033418,223502
5573,4033811,223509
5574,4034130,223520
5575,4034954,223573
5576,4035298,223590
5577,4035660,223596
5578,4035924,223601
5579,4036106,223602
5580,4036692,223627
5581,4038409,223779
5582,4040540,223814
5583,4041153,223827
5584,4041631,223836
5585,4042051,223857
5586,4042375,223867
5587,4042597,223870
5588,4043071,223942
5589,4045964,224067
5590,4046223,224068
5591,4046549,224075
5592,4046903,224079
5593,4047307,224082
5594,4047820,224104
5595,4048281,224120
5596,4048667,224136
5597,4048982,224143
5598,4049465,224163
5599,4050044,224172
5600,4053921,224239
5601,4054279,224257
5602,4054569,224268
5603,4055179,224289
5604,4055457,224295
5605,4056179,224301
5606,4056510,224340
5607,4057342,224365
5608,4058188,224369
5609,4058402,224373
5610,4058872,224384
5611,4059093,224388
5612,4060440,224413
5613,4060659,224414
5614,4061448,224452
5615,4062878,224485
5616,4064161,224517
5617,4065561,224534
5618,4065843,224540
5619,4067014,224565
5620,4067517,224575
5621,4068096,224583
5622,4068781,224599
5623,4069394,224624
5624,4069798,224638
5625,4070284,224645
5626,4070498,224647
5627,4070889,224721
5628,4071119,224722
5629,4071938,224876
5630,4072161,224879
5631,4072480,224887
5632,4073839,224917
5633,4074165,224921
5634,4074489,224934
5635,4075308,224958
5636,4075781,224972
5637,4076651,224990
5638,4077497,225003
5639,4077820,225010
5640,4078777,225022
5641,4079209,225035
5642,4079455,225036
5643,4079655,225040
5644,4080299,225051
5645,4080543,225054
5646,4084944,225220
5647,4085570,225242
5648,4086120,225265
5649,4086877,225276
5650,4087178,225276
5651,4087382,225278
5652,4087922,225296
5653,4089484,225328
5654,4091168,225372
5655,4091549,225377
5656,4091863,225390
5657,4092294,225402
5658,4096243,225516
5659,4096547,225523
5660,4096755,225526
5661,4097000,225527
5662,4097274,225533
5663,4098178,225560
5664,4098910,225586
5665,4099442,225589
5666,4099767,225594
5667,4100359,225615
5668,4100963,225640
5669,4101544,225649
5670,4101927,225663
5671,4102417,225669
5672,4102666,225670
5673,4103041,225673
5674,4103572,225690
5675,4104185,225699
5676,4104585,225700
5677,4104896,225705
5678,4105279,225712
5679,4105635,225718
5680,4106175,225736
5681,4106866,225769
5682,4107372,225824
5683,4108024,225844
5684,4108307,225856
5685,4108541,225857
5686,4109224,225878
5687,4111304,225960
5688,4111660,225962
5689,4112151,225967
5690,4113316,226022
5691,4113598,226032
5692,4113819,226034
5693,4114051,226039
5694,4114486,226054
5695,4114743,226061
5696,4115865,226088
5697,4117520,226240
5698,4118041,226243
5699,4118262,226245
5700,4118884,226258
5701,4119093,226271
5702,4119382,226274
5703,4119611,226278
5704,4119854,226283
5705,4131224,226574
5706,4131953,226595
5707,4132397,226601
5708,4132604,226606
5709,4133036,226622
5710,4133356,226628
5711,4134262,226693
5712,4134525,226696
5713,4134913,226714
5714,4135353,226731
5715,4135766,226748
5716,4136038,226754
5717,4136894,226785
5718,4137714,226819
5719,4138957,226856
5720,4139216,226859
5721,4139646,226870
5722,4139995,226880
5723,4140202,226880
5724,4140791,226884
5725,4141355,226901
5726,4141595,226903
5727,4144208,226965
5728,4144458,226974
5729,4144847,226981
5730,4145222,226995
5731,4146180,227008
5732,4146542,227013
5733,4147489,227034
5734,4147721,227036
5735,4148078,227040
5736,4148373,227041
5737,4148876,227055
5738,4150113,227076
5739,4150354,227078
5740,4150685,227089
5741,4151036,227102
5742,4151333,227104
5743,4151561,227107
5744,4154005,227164
5745,4154594,227171
5746,4154871,227185
5747,4155250,227192
5748,4155709,227192
5749,4156954,227221
5750,4157228,227223
5751,4158919,227283
5752,4160172,227299
5753,4160452,227306
5754,4160736,227311
5755,4161116,227348
5756,4161949,227367
5757,4162553,227400
5758,4164270,227441
5759,4164630,227447
5760,4164955,227471
5761,4167535,227506
5762,4167800,227506
5763,4168339,227515
5764,4168793,227524
5765,4169268,227529
5766,4169592,227534
5767,4170044,227546
5768,4170394,227553
5769,4170639,227554
5770,4171069,227557
5771,4171337,227585
5772,4172045,227595
5773,4172331,227611
5774,4172740,227615
5775,4173114,227685
5776,4173339,227699
5777,4173638,227705
5778,4174499,227716
5779,4174745,227729
5780,4175206,227845
5781,4175742,227881
5782,4175995,227891
5783,4177095,227952
5784,4177311,227956
5785,4179391,228018
5786,4179597,228018
5787,4180365,228033
5788,4180860,228042
5789,4181293,228045
5790,4181892,228054
5791,4182199,228067
5792,4182424,228073
5793,4183078,228095
5794,4183367,228097
5795,4183849,228105
5796,4187988,228169
5797,4189467,228179
5798,4189932,228181
5799,4191573,228209
5800,4191950,228210
5801,4192429,228221
5802,4195638,228284
5803,4196003,228289
5804,4196775,228295
5805,4197158,228309
5806,4197685,228376
5807,4198250,228416
5808,4198444,228417
5809,4198788,228427
5810,4199122,228436
5811,4199396,228444
5812,4199772,228452
5813,4200250,228461
5814,4202344,228490
5815,4204037,228581
5816,4204740,228598
5817,4205645,228624
