Files,Words,Vocabulary_size
4406,3088717,179326
4407,3089078,179339
4408,3089838,179353
4409,3090320,179370
4410,3091298,179436
4411,3091980,179454
4412,3096176,179547
4413,3096571,179554
4414,3097087,179580
4415,3097289,179583
4416,3097593,179590
4417,3099071,179648
4418,3099488,179660
4419,3101060,179691
4420,3101473,179719
4421,3102043,179746
4422,3102293,179753
4423,3102666,179765
4424,3104848,179791
4425,3105632,179824
4426,3105929,179829
4427,3106123,179833
4428,3106851,179843
4429,3108410,179965
4430,3109638,180028
4431,3109906,180034
4432,3110156,180038
4433,3110420,180043
4434,3110683,180048
4435,3110913,180049
4436,3111231,180054
4437,3111619,180084
4438,3112017,180092
4439,3112262,180096
4440,3112925,180111
4441,3113437,180120
4442,3115950,180180
4443,3117051,180215
4444,3117432,180221
4445,3118322,180231
4446,3119354,180298
4447,3119560,180301
4448,3119945,180333
4449,3120279,180350
4450,3120543,180354
4451,3120776,180358
4452,3121283,180365
4453,3121446,180367
4454,3121786,180380
4455,3121981,180383
4456,3129285,180599
4457,3130007,180639
4458,3130396,180639
4459,3130622,180646
4460,3131547,180678
4461,3131950,180686
4462,3132494,180688
4463,3133495,180832
4464,3141096,181318
4465,3146396,181514
4466,3147304,181556
4467,3147492,181557
4468,3147894,181560
4469,3148388,181569
4470,3148598,181572
4471,3148913,181585
4472,3149201,181596
4473,3149982,181679
4474,3150477,181693
4475,3150669,181698
4476,3150991,181705
4477,3151301,181739
4478,3152385,181777
4479,3152785,181842
4480,3153061,181862
4481,3154703,182016
4482,3155079,182026
4483,3155329,182062
4484,3156350,182090
4485,3156646,182095
4486,3157215,182165
4487,3157821,182183
4488,3158534,182214
4489,3158725,182217
4490,3159601,182254
4491,3159978,182274
4492,3160226,182283
4493,3160490,182294
4494,3160744,182301
4495,3161607,182337
4496,3161908,182348
4497,3162315,182366
4498,3162720,182404
4499,3164566,182434
4500,3164756,182435
4501,3165271,182445
4502,3166783,182579
4503,3167027,182584
4504,3167318,182594
4505,3167635,182607
4506,3167838,182608
4507,3182109,183054
4508,3182616,183066
4509,3182923,183067
4510,3183697,183076
4511,3184361,183118
4512,3185142,183130
4513,3185750,183141
4514,3186127,183149
4515,3186339,183155
4516,3186667,183157
4517,3186939,183160
4518,3187227,183169
4519,3187502,183169
4520,3187736,183175
4521,3188574,183329
4522,3188832,183332
4523,3189551,183341
4524,3189764,183343
4525,3190472,183356
4526,3191237,183405
4527,3191592,183410
4528,3192264,183451
4529,3192598,183454
4530,3192875,183459
4531,3193336,183462
4532,3194958,183516
4533,3195584,183527
4534,3196268,183540
4535,3197032,183550
4536,3197671,183567
4537,3198662,183594
4538,3198946,183603
4539,3199244,183608
4540,3200042,183619
4541,3201125,183647
4542,3204421,183940
4543,3204728,183944
4544,3205422,183959
4545,3205780,183968
4546,3206081,183976
4547,3207843,184065
4548,3208557,184075
4549,3208951,184076
4550,3213312,184189
4551,3213795,184198
4552,3214011,184200
4553,3214479,184205
4554,3215384,184214
4555,3216143,184281
4556,3216366,184285
4557,3216706,184287
4558,3217467,184307
4559,3218859,184375
4560,3219257,184378
4561,3219596,184392
4562,3220213,184400
4563,3221651,184439
4564,3221870,184440
4565,3223909,184517
4566,3224150,184528
4567,3224345,184534
4568,3224567,184543
4569,3225577,184611
4570,3226621,184648
4571,3227137,184662
4572,3227454,184691
4573,3227764,184743
4574,3228831,184771
4575,3229188,184839
4576,3229835,184858
4577,3230281,184873
4578,3232058,184904
4579,3232344,184906
4580,3232652,184908
4581,3233044,184965
4582,3233602,184980
4583,3233927,184984
4584,3234555,185043
4585,3235857,185099
4586,3236290,185120
4587,3236532,185122
4588,3237836,185144
4589,3238045,185145
4590,3238488,185190
4591,3238705,185193
4592,3238901,185197
4593,3239193,185198
4594,3241705,185333
4595,3242761,185355
4596,3243145,185357
4597,3243759,185373
4598,3244439,185395
4599,3246498,185425
4600,3247120,185440
4601,3247658,185469
4602,3248140,185475
4603,3249610,185490
4604,3250739,185531
4605,3251388,185549
4606,3252206,185574
4607,3252874,185594
4608,3253500,185608
4609,3253685,185609
4610,3254096,185641
4611,3254489,185660
4612,3255136,185680
4613,3256029,185856
4614,3256497,185869
4615,3257099,185885
4616,3258151,185915
4617,3258421,185925
4618,3258726,185934
4619,3260189,186025
4620,3262037,186061
4621,3262247,186071
4622,3262504,186083
4623,3271021,186412
4624,3271269,186420
4625,3271709,186442
4626,3272159,186487
4627,3272512,186488
4628,3272779,186498
4629,3273280,186532
4630,3273670,186542
4631,3273994,186568
4632,3274285,186575
4633,3274828,186584
4634,3275004,186584
4635,3276837,186614
4636,3277519,186630
4637,3277709,186631
4638,3277950,186642
4639,3279754,186724
4640,3291296,186842
4641,3291586,186846
4642,3292287,186905
4643,3292533,186914
4644,3293438,186937
4645,3293775,186944
4646,3294004,186979
4647,3294538,186984
4648,3294986,187037
4649,3295298,187070
4650,3295609,187080
4651,3296002,187082
4652,3296858,187095
4653,3298428,187127
4654,3298582,187130
4655,3298801,187134
4656,3299595,187152
4657,3299879,187169
4658,3300507,187178
4659,3301440,187202
4660,3303463,187222
4661,3304811,187293
4662,3308427,187391
4663,3308763,187401
4664,3308958,187412
4665,3309131,187413
4666,3309364,187414
4667,3309778,187432
4668,3310535,187436
4669,3310803,187444
4670,3311339,187447
4671,3311794,187463
4672,3312496,187536
4673,3312686,187545
4674,3313185,187553
4675,3313444,187554
4676,3313781,187560
4677,3314008,187563
4678,3314256,187573
4679,3314484,187578
4680,3314763,187579
4681,3315020,187589
4682,3315204,187591
4683,3316342,187629
4684,3317240,187637
4685,3317717,187642
4686,3318708,187656
4687,3318969,187667
4688,3319215,187678
4689,3319433,187681
4690,3319934,187692
4691,3320179,187703
4692,3320410,187705
4693,3320620,187708
4694,3321158,187715
4695,3321565,187729
4696,3321851,187734
4697,3322712,187743
4698,3323797,187762
4699,3324228,187779
4700,3324865,187787
4701,3325311,187791
4702,3325617,187791
4703,3326466,187803
4704,3326809,187810
4705,3327390,187837
4706,3327643,187843
4707,3328081,187860
4708,3328904,187912
4709,3329188,187926
4710,3329713,187932
4711,3330003,187934
4712,3330415,187935
4713,3330595,187935
4714,3331581,187964
4715,3333740,187973
4716,3333997,187984
4717,3334276,188001
4718,3337494,188134
4719,3338105,188141
4720,3338945,188164
4721,3339272,188172
4722,3341480,188229
4723,3342174,188250
4724,3343097,188275
4725,3343486,188277
4726,3344259,188298
4727,3344516,188308
4728,3345020,188327
4729,3345778,188334
4730,3347313,188363
4731,3348305,188393
4732,3348573,188395
4733,3348861,188404
4734,3350084,188443
4735,3350341,188454
4736,3351027,188461
4737,3351451,188470
4738,3351965,188487
4739,3352854,188490
4740,3353744,188502
4741,3354430,188508
4742,3355063,188513
4743,3356461,188526
4744,3357120,188558
4745,3357427,188558
4746,3358013,188559
4747,3358719,188571
4748,3360497,188580
4749,3361570,188594
4750,3362425,188612
4751,3363216,188629
4752,3363887,188636
4753,3365555,188698
4754,3366415,188707
4755,3366712,188710
4756,3367796,188815
4757,3367967,188816
4758,3368356,188844
4759,3368947,188884
4760,3369127,188886
4761,3370091,188913
4762,3371501,188936
4763,3371826,188990
4764,3372010,188993
4765,3373832,189127
4766,3374218,189132
4767,3374490,189143
4768,3374862,189152
4769,3375522,189179
4770,3375782,189186
4771,3377094,189225
4772,3377712,189253
4773,3378617,189293
4774,3378919,189298
4775,3379362,189301
4776,3381242,189486
4777,3381752,189492
4778,3381997,189494
4779,3382234,189504
4780,3382690,189511
4781,3382903,189520
4782,3383313,189532
4783,3384040,189637
4784,3384624,189685
4785,3385062,189689
4786,3385410,189700
4787,3391164,190086
4788,3391468,190094
4789,3391805,190102
4790,3392046,190111
4791,3392653,190116
4792,3398334,190273
4793,3398523,190280
4794,3399351,190299
4795,3401060,190356
4796,3402466,190393
4797,3403449,190403
4798,3404300,190461
4799,3404705,190464
4800,3405174,190492
4801,3405490,190513
4802,3406146,190545
4803,3408380,190565
4804,3408776,190570
4805,3409104,190586
4806,3409709,190626
4807,3410097,190632
4808,3410441,190639
4809,3410688,190640
4810,3410903,190649
4811,3411135,190651
4812,3411702,190666
4813,3412295,190670
4814,3412668,190676
4815,3413412,190710
4816,3413923,190731
4817,3414524,190744
4818,3414844,190756
4819,3415092,190767
4820,3415386,190768
4821,3415618,190775
4822,3416544,190811
4823,3419440,190867
4824,3420580,190924
4825,3423906,191141
4826,3424257,191143
4827,3424621,191230
4828,3424813,191230
4829,3427514,191275
4830,3428098,191302
4831,3428560,191309
4832,3428983,191316
4833,3429174,191320
4834,3429869,191332
4835,3430816,191579
4836,3431013,191585
4837,3431242,191588
4838,3431520,191592
4839,3431693,191594
4840,3432748,191622
4841,3433316,191644
4842,3433583,191646
4843,3433957,191667
4844,3434335,191682
4845,3434784,191690
4846,3435627,191728
4847,3436033,191731
4848,3436488,191735
4849,3439762,191950
4850,3441173,191995
4851,3442058,192018
4852,3442805,192031
4853,3443162,192038
4854,3443733,192050
4855,3445027,192176
4856,3445210,192179
4857,3446425,192215
4858,3446821,192253
4859,3447108,192261
4860,3447829,192281
4861,3448359,192290
4862,3449001,192313
4863,3449499,192351
4864,3449979,192362
4865,3451514,192435
4866,3451874,192438
4867,3452465,192448
4868,3452902,192464
4869,3453430,192499
4870,3453713,192505
4871,3454437,192517
4872,3454850,192524
4873,3456103,192539
4874,3457917,192560
4875,3458214,192569
4876,3458666,192584
4877,3461899,192729
4878,3462596,192772
4879,3464434,192783
4880,3465511,192824
4881,3465817,192827
4882,3466180,192834
4883,3467688,192883
4884,3467999,192897
4885,3468207,192898
4886,3468495,192906
4887,3468801,192911
4888,3470160,192983
4889,3470781,192989
4890,3473796,193019
4891,3474079,193025
4892,3474739,193093
4893,3476427,193128
4894,3477861,193182
4895,3478036,193182
4896,3479288,193210
4897,3479609,193211
4898,3479965,193212
4899,3480863,193229
4900,3481395,193284
4901,3482805,193303
4902,3483388,193349
4903,3483597,193352
4904,3484583,193376
4905,3484874,193401
4906,3485222,193411
4907,3485449,193414
4908,3486435,193462
4909,3486874,193468
4910,3489061,193504
4911,3489788,193545
4912,3490249,193562
4913,3491992,193591
4914,3493884,193645
4915,3494242,193654
4916,3494686,193665
4917,3495622,193684
4918,3495810,193687
4919,3500702,193881
4920,3500903,193882
4921,3501515,193907
4922,3501853,193925
4923,3505014,193954
4924,3505309,193960
4925,3505896,193974
4926,3507256,193994
4927,3507504,193995
4928,3508020,194027
4929,3509197,194039
4930,3509436,194040
4931,3509783,194047
4932,3510306,194079
4933,3510628,194088
4934,3510946,194098
4935,3511596,194109
4936,3512077,194124
4937,3512475,194224
4938,3513165,194255
4939,3513472,194258
4940,3514244,194274
4941,3514477,194278
4942,3514761,194278
4943,3515303,194282
4944,3516749,194319
4945,3517019,194331
4946,3518825,194367
4947,3519209,194381
4948,3520214,194395
4949,3521296,194479
4950,3521558,194488
4951,3521776,194492
4952,3522185,194502
4953,3522468,194505
4954,3522667,194506
4955,3523005,194514
4956,3523279,194589
4957,3523495,194591
4958,3523784,194602
4959,3524222,194607
4960,3524608,194618
4961,3526643,194707
4962,3527530,194718
4963,3528307,194736
4964,3529222,194746
4965,3529901,194768
4966,3530455,194783
4967,3531054,194794
4968,3531716,194808
4969,3532393,194820
4970,3533222,194826
4971,3533514,194836
4972,3533790,194869
4973,3534082,194877
4974,3535538,194927
4975,3535822,194933
4976,3536160,194939
4977,3536602,194963
4978,3537253,194986
4979,3537647,194994
4980,3538739,195013
4981,3539024,195037
4982,3539286,195041
4983,3539572,195044
4984,3541146,195129
4985,3541509,195136
4986,3541767,195141
4987,3542108,195147
4988,3542370,195152
4989,3542827,195187
4990,3543213,195194
4991,3544913,195247
4992,3545510,195278
4993,3545708,195278
4994,3546121,195292
4995,3546355,195292
4996,3547026,195305
4997,3548781,195340
4998,3551104,195432
4999,3551532,195442
5000,3552618,195534
5001,3552837,195537
5002,3553261,195541
5003,3553660,195549
5004,3555099,195575
5005,3556089,195624
5006,3556326,195625
5007,3557149,195637
5008,3557949,195645
5009,3558183,195646
5010,3558423,195650
5011,3559346,195684
5012,3560616,195730
5013,3560861,195730
5014,3561510,195751
5015,3562326,195765
5016,3563966,196002
5017,3564306,196007
5018,3564546,196015
5019,3564779,196020
5020,3565400,196022
5021,3565976,196032
5022,3566446,196043
5023,3567098,196049
5024,3567295,196050
5025,3567670,196056
5026,3567935,196070
5027,3568700,196092
5028,3568900,196093
5029,3569292,196096
5030,3569666,196101
5031,3570227,196112
5032,3570731,196129
5033,3570978,196139
5034,3571357,196146
5035,3571596,196149
5036,3571879,196165
5037,3572836,196272
5038,3573161,196275
5039,3573442,196280
5040,3574541,196550
5041,3574774,196554
5042,3575689,196568
5043,3575948,196572
5044,3578099,196666
5045,3578986,196695
5046,3579270,196699
5047,3580148,196751
5048,3580571,196786
5049,3580938,196799
5050,3581111,196804
5051,3581604,196813
5052,3581862,196816
5053,3582187,196822
5054,3583043,196830
5055,3583262,196835
5056,3583595,196847
5057,3584037,196871
5058,3584289,196878
5059,3584568,196888
5060,3584980,196896
5061,3585184,196899
5062,3585446,196903
5063,3588853,197032
5064,3589164,197056
5065,3590399,197102
5066,3591039,197115
5067,3591355,197120
5068,3593938,197217
5069,3594277,197249
5070,3594577,197250
5071,3594893,197253
5072,3596839,197276
5073,3597167,197287
5074,3597369,197294
5075,3597645,197307
5076,3598452,197360
5077,3599153,197374
5078,3599357,197379
5079,3599636,197380
5080,3600727,197411
5081,3601055,197417
5082,3601560,197435
5083,3601874,197462
5084,3604279,197604
5085,3604640,197610
5086,3605151,197620
5087,3608290,197717
5088,3608820,197729
5089,3609165,197734
5090,3610679,197790
5091,3611151,197799
5092,3611563,197820
5093,3612494,197854
5094,3612842,197864
5095,3613195,197872
5096,3614032,197895
5097,3614250,197929
5098,3614901,197947
5099,3615261,197954
5100,3615514,197956
5101,3616340,197965
5102,3616903,197972
5103,3617944,198034
5104,3618577,198049
5105,3618769,198049
5106,3619895,198124
5107,3620524,198124
5108,3620990,198148
5109,3621659,198176
5110,3622328,198181
5111,3622867,198245
5112,3623069,198249
5113,3625049,198296
5114,3626180,198327
5115,3626847,198355
5116,3627904,198390
5117,3628175,198394
5118,3628430,198399
5119,3628861,198409
5120,3629288,198417
5121,3629512,198418
5122,3635952,198627
5123,3636628,198650
5124,3638471,198767
5125,3638661,198770
5126,3639348,198828
5127,3639748,198882
5128,3640327,198904
5129,3642806,198928
5130,3643493,198980
5131,3643728,199009
5132,3643921,199012
5133,3644237,199018
5134,3644519,199024
5135,3645154,199064
5136,3645532,199065
5137,3645773,199070
5138,3645998,199080
5139,3646359,199105
5140,3646560,199112
5141,3646817,199116
5142,3647965,199202
5143,3649410,199258
5144,3649708,199279
5145,3649907,199282
5146,3650690,199307
5147,3651152,199323
5148,3651866,199344
5149,3652798,199364
5150,3653171,199367
5151,3653713,199373
5152,3653918,199373
5153,3654276,199383
5154,3654652,199387
5155,3654924,199391
5156,3655400,199400
5157,3656973,199940
5158,3657695,199951
5159,3657979,199956
5160,3658349,199970
5161,3659632,200013
5162,3661569,200039
5163,3661972,200055
5164,3662405,200061
5165,3662831,200070
5166,3668756,200217
5167,3670486,200283
5168,3670947,200294
5169,3671523,200307
5170,3671730,200310
5171,3672312,200331
5172,3672590,200334
5173,3672814,200335
5174,3673336,200347
5175,3673560,200347
5176,3673927,200354
5177,3674515,200394
5178,3675324,200413
5179,3676383,200449
5180,3676574,200454
5181,3676880,200463
5182,3677197,200474
5183,3677370,200478
5184,3677591,200485
5185,3677876,200494
5186,3678281,200510
5187,3678664,200516
5188,3679002,200545
5189,3679218,200547
5190,3680446,200591
5191,3682087,200613
5192,3682629,200644
5193,3683310,200733
5194,3684625,200764
5195,3684817,200764
5196,3685218,200767
5197,3685861,200776
5198,3687013,200804
5199,3687334,200820
5200,3687888,200829
5201,3688645,200850
5202,3688931,200855
5203,3689207,200860
5204,3689453,200861
5205,3690359,200901
5206,3691351,200928
5207,3691799,200945
5208,3693184,201005
5209,3693856,201025
5210,3694380,201167
5211,3694617,201171
5212,3695049,201189
5213,3695462,201197
5214,3695781,201211
5215,3696310,201231
5216,3696543,201233
5217,3696727,201235
5218,3696902,201235
5219,3697330,201238
5220,3697759,201286
5221,3697951,201287
5222,3698947,201351
5223,3699496,201441
5224,3699765,201445
5225,3701474,201509
5226,3702548,201529
5227,3703693,201580
5228,3704059,201584
5229,3704745,201610
5230,3705143,201623
5231,3705336,201625
5232,3706714,201656
5233,3707577,201687
5234,3707803,201693
5235,3709670,201737
5236,3711515,201789
5237,3711989,201791
5238,3712187,201793
5239,3712517,201801
5240,3714142,201879
5241,3720086,202082
5242,3721103,202093
5243,3721524,202156
5244,3722476,202195
5245,3725509,202376
5246,3725864,202382
5247,3726332,202403
5248,3727295,202513
5249,3727727,202527
5250,3728763,202645
5251,3728972,202648
5252,3729168,202649
5253,3729805,202665
5254,3730126,202735
5255,3730535,202755
5256,3730758,202760
5257,3731122,202764
5258,3731519,202769
5259,3731766,202772
5260,3732076,202777
5261,3733020,202790
5262,3733618,202800
5263,3734227,202812
5264,3734501,202815
5265,3735727,202867
5266,3736273,202886
5267,3736642,202888
5268,3738072,202924
5269,3738283,202924
5270,3738598,202943
5271,3740034,202962
5272,3740486,202970
5273,3741296,202979
5274,3742923,203014
5275,3743265,203019
5276,3743503,203026
5277,3744142,203110
5278,3744860,203123
5279,3745271,203135
5280,3745822,203141
5281,3746404,203172
5282,3746676,203176
5283,3746938,203179
5284,3747730,203266
5285,3748826,203363
5286,3749463,203385
5287,3750002,203392
5288,3750572,203426
5289,3750838,203429
5290,3751522,203432
5291,3754340,203497
5292,3755237,203520
5293,3755878,203592
5294,3756499,203604
5295,3757322,203641
5296,3757529,203647
5297,3757870,203653
5298,3758304,203692
5299,3759547,203717
5300,3759736,203717
5301,3760717,203729
5302,3761310,203739
5303,3762230,203745
5304,3762410,203747
5305,3762842,203753
5306,3763055,203753
5307,3763372,203759
5308,3763526,203761
5309,3764091,203772
5310,3764439,203775
5311,3765716,203860
5312,3766623,203875
5313,3767028,203887
5314,3768360,203933
5315,3768550,203934
5316,3768814,203944
5317,3769216,203953
5318,3769488,203954
5319,3770425,203973
5320,3770750,203980
5321,3771030,203981
5322,3771860,203995
5323,3772178,204007
5324,3772440,204008
5325,3773157,204021
5326,3774126,204046
5327,3774558,204054
5328,3774933,204057
5329,3775134,204062
5330,3777675,204108
5331,3778619,204136
5332,3778936,204144
5333,3779254,204150
5334,3779532,204170
5335,3780422,204180
5336,3780632,204188
5337,3781561,204194
5338,3782275,204226
5339,3783156,204282
5340,3783711,204296
5341,3783983,204307
5342,3784370,204319
5343,3784628,204328
5344,3786141,204376
5345,3786605,204402
5346,3786816,204404
5347,3787155,204408
5348,3787569,204422
5349,3787781,204427
5350,3787957,204430
5351,3788176,204432
5352,3788597,204437
5353,3788792,204439
5354,3789777,204459
5355,3789999,204463
5356,3790167,204464
5357,3790406,204468
5358,3790607,204473
5359,3791196,204502
5360,3791505,204506
5361,3792463,204573
5362,3792701,204577
5363,3793027,204583
5364,3793254,204587
5365,3793555,204598
5366,3794039,204625
5367,3794861,204633
5368,3795520,204696
5369,3795868,204701
5370,3797038,204726
5371,3797212,204727
5372,3798140,204758
5373,3798734,204762
5374,3799024,204767
5375,3799269,204771
5376,3799830,204798
5377,3800286,204821
5378,3801157,204842
5379,3801793,204945
5380,3802073,204953
5381,3802399,204955
5382,3803477,204983
5383,3803764,204988
5384,3804016,205001
5385,3805633,205124
5386,3806423,205152
5387,3807711,205202
5388,3808025,205213
5389,3808333,205217
5390,3808703,205222
5391,3808953,205228
5392,3809493,205308
5393,3809680,205308
5394,3810257,205379
5395,3810929,205397
5396,3811252,205406
5397,3811464,205416
5398,3811875,205423
5399,3812377,205427
5400,3812697,205436
5401,3813157,205458
5402,3813353,205467
5403,3813672,205472
5404,3814149,205478
5405,3814831,205544
5406,3816607,205584
5407,3817615,205603
5408,3817974,205606
5409,3818314,205615
5410,3818510,205617
5411,3819701,205636
5412,3820123,205661
5413,3820783,205668
5414,3820964,205669
5415,3821174,205673
5416,3821454,205677
5417,3825028,205837
5418,3826718,205866
5419,3826947,205871
5420,3827242,205881
5421,3827973,205892
5422,3828482,205946
5423,3829369,205957
5424,3830001,205990
5425,3830365,206004
5426,3831179,206017
5427,3831617,206024
5428,3831781,206026
5429,3832151,206030
5430,3832588,206144
5431,3833086,206156
5432,3833310,206167
5433,3833619,206183
5434,3834076,206212
5435,3834302,206218
5436,3834801,206246
5437,3841410,206355
5438,3841829,206361
5439,3843448,206387
5440,3844342,206422
5441,3846498,206469
5442,3846688,206471
5443,3847257,206478
5444,3847793,206519
5445,3848084,206533
5446,3848852,206567
5447,3849171,206575
5448,3849462,206588
5449,3849641,206590
5450,3850541,206597
5451,3850883,206609
5452,3851105,206612
5453,3851314,206617
5454,3851691,206624
5455,3851892,206627
5456,3852078,206629
5457,3852544,206658
5458,3853080,206693
5459,3853533,206708
5460,3853988,206742
5461,3854196,206744
5462,3854385,206746
5463,3855010,206768
5464,3855273,206772
5465,3855524,206780
5466,3856134,206802
5467,3856450,206822
5468,3857740,207315
5469,3857939,207315
5470,3858244,207342
5471,3860812,207399
5472,3861381,207405
5473,3861617,207416
5474,3865002,207474
5475,3865470,207486
5476,3865847,207492
5477,3866194,207501
5478,3867977,207561
5479,3868814,207612
5480,3869017,207615
5481,3869351,207622
5482,3869596,207633
5483,3869945,207643
5484,3870164,207647
5485,3870405,207651
5486,3870794,207657
5487,3871576,207666
5488,3871924,207678
5489,3873526,207755
5490,3874132,207791
5491,3874343,207795
5492,3874656,207802
5493,3876824,207883
5494,3877369,207938
5495,3877739,207951
5496,3877935,207965
5497,3878618,208037
5498,3878828,208038
5499,3879715,208064
5500,3879900,208072
5501,3880223,208081
5502,3880862,208111
5503,3881264,208144
5504,3881568,208171
5505,3882634,208294
5506,3883102,208318
5507,3883385,208319
5508,3883627,208335
5509,3883985,208365
5510,3884250,208380
5511,3884449,208383
5512,3884822,208390
5513,3885094,208405
5514,3885928,208516
5515,3886781,208554
5516,3887020,208559
5517,3887211,208559
5518,3887391,208563
5519,3887686,208571
5520,3887917,208617
5521,3888387,208636
5522,3889000,208644
5523,3889811,208667
5524,3890014,208670
5525,3890320,208699
5526,3890628,208708
5527,3890932,208714
5528,3891103,208719
5529,3891799,208748
5530,3892560,208826
5531,3892789,208829
5532,3893337,208846
5533,3893605,208846
5534,3894875,208864
5535,3896165,208886
5536,3896679,208901
5537,3899464,208947
5538,3899962,209045
5539,3900424,209066
5540,3900893,209074
5541,3901198,209075
5542,3901762,209087
5543,3902223,209118
5544,3902516,209125
5545,3902956,209137
5546,3903222,209141
5547,3903703,209144
5548,3904214,209146
5549,3904607,209151
5550,3905050,209155
5551,3905481,209193
5552,3905847,209208
5553,3906176,209211
5554,3906589,209220
5555,3906907,209232
5556,3907528,209252
5557,3908166,209639
5558,3908430,209655
5559,3910214,209689
5560,3910397,209689
5561,3911639,209741
5562,3912387,209760
5563,3913042,209775
5564,3913242,209776
5565,3913663,209784
5566,3913966,209785
5567,3914311,209794
5568,3914602,209802
5569,3914840,209809
5570,3915115,209818
5571,3915369,209832
5572,3915894,209861
5573,3916135,209865
5574,3916505,209951
5575,3916904,209961
5576,3917272,209965
5577,3917644,210011
5578,3917918,210015
5579,3918263,210021
5580,3920793,210160
5581,3921836,210183
5582,3922246,210212
5583,3922439,210214
5584,3923366,210259
5585,3923807,210267
5586,3924311,210279
5587,3924650,210286
5588,3925181,210310
5589,3927245,210349
5590,3930512,210458
5591,3931409,210528
5592,3932186,210580
5593,3932698,210623
5594,3933265,210631
5595,3933491,210638
5596,3934204,210678
5597,3934629,210688
5598,3935212,210728
5599,3935602,210751
5600,3935845,210755
5601,3937402,210806
5602,3937973,210830
5603,3943306,211025
5604,3944109,211038
5605,3944337,211048
5606,3944566,211062
5607,3944737,211063
5608,3947113,211112
5609,3947392,211120
5610,3948210,211157
5611,3948826,211170
5612,3949227,211180
5613,3950259,211262
5614,3951335,211335
5615,3951652,211342
5616,3951910,211370
5617,3952424,211377
5618,3953509,211434
5619,3954291,211456
5620,3955356,211503
5621,3955654,211507
5622,3955965,211551
5623,3956469,211592
5624,3959383,211837
5625,3959755,211840
5626,3959995,211852
5627,3960600,211878
5628,3960947,211893
5629,3961352,211897
5630,3962078,211926
5631,3962558,211958
5632,3962763,211959
5633,3963454,211973
5634,3963833,211981
5635,3964041,211994
5636,3964249,211997
5637,3964737,212017
5638,3964923,212017
5639,3965139,212017
5640,3965472,212025
5641,3966825,212040
5642,3969886,212119
5643,3970305,212130
5644,3970672,212144
5645,3972079,212164
5646,3972617,212231
5647,3973704,212264
5648,3974036,212273
5649,3974380,212293
5650,3974647,212294
5651,3975054,212319
5652,3976522,212460
5653,3977368,212478
5654,3978370,212496
5655,3978823,212505
5656,3979045,212508
5657,3979417,212517
5658,3979771,212534
5659,3981245,212673
5660,3981914,212723
5661,3982115,212725
5662,3982510,212729
5663,3982823,212737
5664,3983086,212741
5665,3983410,212778
5666,3985829,212941
5667,3986052,212943
5668,3986478,212955
5669,3986902,212983
5670,3987074,212989
5671,3987520,213007
5672,3987705,213008
5673,3988141,213018
5674,3989204,213327
5675,3989524,213333
5676,3989731,213340
5677,3990158,213344
5678,3990411,213354
5679,3990682,213373
5680,3990988,213378
5681,3991691,213412
5682,3992037,213426
5683,3992230,213428
5684,3992621,213442
5685,3993959,213583
5686,3994535,213604
5687,3994876,213614
5688,3995162,213620
5689,3995376,213623
5690,3996109,213637
5691,3996461,213640
5692,3996848,213652
5693,3997643,213676
5694,3997838,213677
5695,3998326,213686
5696,3998755,213698
5697,3999141,213717
5698,3999432,213721
5699,4001333,213777
5700,4001538,213782
5701,4002423,213806
5702,4002894,213811
5703,4005386,213870
5704,4005713,213886
5705,4006357,213896
5706,4006557,213897
5707,4007119,213919
5708,4007505,213920
5709,4008253,213943
5710,4008726,213956
5711,4009521,214003
5712,4010054,214028
5713,4010781,214046
5714,4011267,214066
5715,4014829,214142
5716,4015587,214160
5717,4015787,214164
5718,4016377,214177
5719,4017141,214229
5720,4017500,214235
5721,4017807,214244
5722,4017987,214244
5723,4018188,214245
5724,4018505,214250
5725,4018973,214282
5726,4019390,214285
5727,4020283,214337
5728,4020645,214370
5729,4021337,214385
5730,4021665,214388
5731,4022262,214418
5732,4022795,214429
5733,4023374,214445
5734,4023643,214446
5735,4023878,214450
5736,4024979,214467
5737,4025905,214503
5738,4027199,214557
5739,4027664,214566
5740,4028029,214571
5741,4028608,214609
5742,4028963,214636
5743,4029287,214643
5744,4029685,214653
5745,4030057,214677
5746,4030739,214685
5747,4031873,214701
5748,4033861,214716
5749,4039230,214969
5750,4040030,214977
5751,4040396,214984
5752,4040852,214997
5753,4041145,215002
5754,4041503,215019
5755,4041773,215025
5756,4042671,215031
5757,4043144,215051
5758,4044314,215077
5759,4045024,215089
5760,4046212,215119
5761,4046463,215123
5762,4046697,215125
5763,4047286,215133
5764,4047578,215137
5765,4048236,215192
5766,4048493,215199
5767,4048742,215200
5768,4048989,215200
5769,4049271,215208
5770,4049499,215216
5771,4049774,215222
5772,4050144,215245
5773,4050716,215315
5774,4051790,215328
5775,4053038,215360
5776,4053420,215372
5777,4054074,215379
5778,4057013,215469
5779,4058415,215501
5780,4059759,215720
5781,4060004,215722
5782,4060437,215738
5783,4062118,215749
5784,4062510,215766
5785,4063162,215793
5786,4063648,215801
5787,4064252,215849
5788,4064621,215849
5789,4064990,215851
5790,4065272,215856
5791,4065891,215877
5792,4066558,215913
5793,4067282,215936
5794,4068769,215989
5795,4069220,215999
5796,4069703,216012
5797,4070506,216024
5798,4070865,216028
5799,4071222,216031
5800,4071466,216035
5801,4072079,216076
5802,4072799,216092
5803,4073851,216135
